Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-07-05,2018,7,5,Thursday,26,2018-26,313.76,314.39,296.22,309.16,17476400,309.16,-0.005468641091038284,342.3135714285717,310.67200000000025
2018-07-06,2018,7,6,Friday,26,2018-26,304.95,312.07,302.0,308.9,8865500,308.9,-0.000841020062573028,338.794285714286,311.2362000000002
2018-07-09,2018,7,9,Monday,27,2018-27,311.99,318.52,308.0,318.51,7596800,318.51,0.03111044370030336,335.0571428571431,311.89680000000027
2018-07-10,2018,7,10,Tuesday,27,2018-27,324.56,327.68,319.2,322.47,9471500,322.47,0.01243286343808192,332.9085714285717,312.46460000000025
2018-07-11,2018,7,11,Wednesday,27,2018-27,315.8,321.94,315.07,318.96,4884100,318.96,-0.010884763706198841,329.8185714285717,312.96580000000023
2018-07-12,2018,7,12,Thursday,27,2018-27,321.43,323.23,312.77,316.71,5721200,316.71,-0.007054176261215739,327.61857142857167,313.30160000000024
2018-07-13,2018,7,13,Friday,27,2018-27,315.58,319.58,309.25,318.87,5869800,318.87,0.006820131099071203,326.564285714286,313.65600000000023
2018-07-16,2018,7,16,Monday,28,2018-28,311.71,315.16,306.25,310.1,7818700,310.1,-0.0275033372470459,324.92785714285736,314.1690000000002
2018-07-17,2018,7,17,Tuesday,28,2018-28,308.81,324.74,308.5,322.69,6996200,322.69,0.04059979390547941,323.5485714285716,314.7410000000002
2018-07-18,2018,7,18,Wednesday,28,2018-28,325.0,325.5,316.25,323.85,5624200,323.85,0.00359479269061036,322.07357142857165,315.1626000000002
2018-07-19,2018,7,19,Thursday,28,2018-28,316.33,323.54,314.01,320.23,5915300,320.23,-0.011177999224833757,319.9521428571431,315.52780000000024
2018-07-20,2018,7,20,Friday,28,2018-28,321.23,323.24,311.71,313.58,5162200,313.58,-0.020766399731180774,317.854285714286,315.6624000000002
2018-07-23,2018,7,23,Monday,29,2018-29,301.84,305.5,292.86,303.2,10992900,303.2,-0.03310152053610815,315.5778571428574,315.62600000000026
2018-07-24,2018,7,24,Tuesday,29,2018-29,304.42,307.72,292.55,297.43,9590800,297.43,-0.0190304066587903,314.6185714285717,315.55340000000024
2018-07-25,2018,7,25,Wednesday,29,2018-29,296.74,309.62,294.5,308.74,7075400,308.74,0.03802574668696046,314.58857142857175,315.8888000000003
2018-07-26,2018,7,26,Thursday,29,2018-29,304.85,310.7,303.64,306.65,4630500,306.65,-0.006769438375326842,314.4278571428575,316.33820000000026
2018-07-27,2018,7,27,Friday,29,2018-29,307.25,307.69,295.34,297.18,5703300,297.18,-0.030882117753766924,312.904285714286,316.55220000000025
2018-07-30,2018,7,30,Monday,30,2018-30,295.9,296.1,286.13,290.17,6814100,290.17,-0.023588328355922172,310.5971428571432,316.66480000000024
2018-07-31,2018,7,31,Tuesday,30,2018-30,292.25,298.32,289.07,298.14,5076900,298.14,0.027466660412475807,309.1100000000003,317.09120000000024
2018-08-01,2018,8,1,Wednesday,30,2018-30,297.99,303.0,293.0,300.84,10129400,300.84,0.009056086257448248,307.9764285714289,317.41820000000024
2018-08-02,2018,8,2,Thursday,30,2018-30,328.44,349.99,323.16,349.54,23215000,349.54,0.16188011168679006,310.1671428571432,318.90880000000027
2018-08-03,2018,8,3,Friday,30,2018-30,347.81,355.0,342.53,348.17,13656500,348.17,-0.003919422909241632,312.8864285714289,320.2908000000003
2018-08-06,2018,8,6,Monday,31,2018-31,345.46,354.98,341.82,341.99,8564300,341.99,-0.017750015667682084,314.2650000000003,321.5736000000003
2018-08-07,2018,8,7,Tuesday,31,2018-31,343.84,387.46,339.15,379.57,30875800,379.57,0.1098863070936349,318.2450000000003,323.5880000000003
2018-08-08,2018,8,8,Wednesday,31,2018-31,369.09,382.64,367.12,370.34,24571200,370.34,-0.024317018753391872,321.824285714286,325.31960000000026
2018-08-09,2018,8,9,Thursday,31,2018-31,365.55,367.01,345.73,352.45,17183800,352.45,-0.04830691879830584,324.6007142857146,326.5342000000002
2018-08-10,2018,8,10,Friday,31,2018-31,354.0,360.0,346.0,355.49,11552000,355.49,0.008625274285869677,328.3357142857146,327.94940000000025
2018-08-13,2018,8,13,Monday,32,2018-32,361.13,363.19,349.02,356.41,10463900,356.41,0.0025880150018509074,332.54857142857173,329.2412000000002
2018-08-14,2018,8,14,Tuesday,32,2018-32,358.45,359.2,347.1,347.64,6986400,347.64,-0.02460646144485379,335.3271428571432,330.2592000000002
2018-08-15,2018,8,15,Wednesday,32,2018-32,341.91,344.49,332.14,338.69,9101300,338.69,-0.02574505761680579,337.6157142857146,331.21040000000016
2018-08-16,2018,8,16,Thursday,32,2018-32,339.91,342.28,333.82,335.45,6064000,335.45,-0.009566241137972553,340.349285714286,331.5294000000002
2018-08-17,2018,8,17,Friday,32,2018-32,323.5,326.77,303.53,305.5,18958600,305.5,-0.08928308575689325,341.44428571428597,331.31760000000014
2018-08-20,2018,8,20,Monday,33,2018-33,291.7,308.5,288.2,308.44,17402300,308.44,0.009623575912950155,342.18000000000023,331.13320000000016
2018-08-21,2018,8,21,Tuesday,33,2018-33,310.61,324.79,309.0,321.9,13172200,321.9,0.043638929284586236,343.6842857142859,330.9292000000002
2018-08-22,2018,8,22,Wednesday,33,2018-33,320.87,323.88,314.67,321.64,5946000,321.64,-0.0008076398042135002,341.6914285714288,330.50660000000016
2018-08-23,2018,8,23,Thursday,33,2018-33,319.14,327.32,318.1,320.1,5147300,320.1,-0.004787988044973712,339.6864285714288,330.01300000000015
2018-08-24,2018,8,24,Friday,33,2018-33,320.7,323.85,319.4,322.82,3602600,322.82,0.008497348231300883,338.3171428571431,329.31500000000017
2018-08-27,2018,8,27,Monday,34,2018-34,318.0,322.44,308.81,319.27,13079300,319.27,-0.01099689681557281,334.0100000000002,328.5370000000002
2018-08-28,2018,8,28,Tuesday,34,2018-34,318.41,318.88,311.19,311.86,7649100,311.86,-0.023209208247230717,329.83285714285734,327.3576000000002
2018-08-29,2018,8,29,Wednesday,34,2018-34,310.27,311.85,303.69,305.01,7447400,305.01,-0.021964907034211056,326.4442857142859,326.4068000000002
2018-08-30,2018,8,30,Thursday,34,2018-34,302.26,304.6,297.72,303.15,7216700,303.15,-0.006098212549056625,322.70571428571446,325.22540000000026
2018-08-31,2018,8,31,Friday,34,2018-34,302.0,305.31,298.6,301.66,5375100,301.66,-0.0049150264369913765,318.7950000000002,324.3084000000003
2018-09-04,2018,9,4,Tuesday,35,2018-35,296.94,298.19,288.0,288.95,8350500,288.95,-0.042133498974940786,314.6028571428573,323.4148000000003
2018-09-05,2018,9,5,Wednesday,35,2018-35,285.05,286.78,277.18,280.74,7720800,280.74,-0.028413295123080995,310.4635714285716,322.36940000000027
2018-09-06,2018,9,6,Thursday,35,2018-35,284.8,291.17,278.88,280.95,7480800,280.95,0.0007481013748020793,306.5707142857145,321.14840000000027
2018-09-07,2018,9,7,Friday,35,2018-35,260.1,268.35,252.25,263.24,22491900,263.24,-0.06303620289436329,303.552142857143,319.52320000000026
2018-09-10,2018,9,10,Monday,36,2018-36,273.26,286.03,271.0,285.5,14283500,285.5,0.08456165701041796,301.91357142857163,318.2346000000002
2018-09-11,2018,9,11,Tuesday,36,2018-36,279.47,282.0,273.55,279.44,9170000,279.44,-0.021225910888244326,298.8807142857145,316.96440000000024
2018-09-12,2018,9,12,Wednesday,36,2018-36,281.44,292.5,278.65,290.54,10015400,290.54,0.039722323241258684,296.6592857142859,316.0738000000003
2018-09-13,2018,9,13,Thursday,36,2018-36,288.02,295.0,285.18,289.46,6340300,289.46,-0.0037172749297168517,294.47071428571445,315.64580000000024
2018-09-14,2018,9,14,Friday,36,2018-36,288.76,297.33,286.52,295.2,6765600,295.2,0.019830100605955137,292.49785714285724,315.36660000000023
2018-09-17,2018,9,17,Monday,37,2018-37,290.04,300.87,288.13,294.84,6887600,294.84,-0.0012195659019422767,290.75285714285724,315.0854000000003
2018-09-18,2018,9,18,Tuesday,37,2018-37,296.69,302.64,275.5,284.96,16547500,284.96,-0.03350971715346884,288.8314285714286,314.4144000000002
2018-09-19,2018,9,19,Wednesday,37,2018-37,280.51,300.0,280.5,299.02,8294900,299.02,0.049340251193860096,288.40357142857147,313.9454000000003
2018-09-20,2018,9,20,Thursday,37,2018-37,303.56,305.98,293.33,298.33,7349400,298.33,-0.002307546206801292,288.05928571428575,313.5328000000003
2018-09-21,2018,9,21,Friday,37,2018-37,297.7,300.58,295.37,299.1,5050500,299.1,0.002581100009748649,287.8764285714286,313.1806000000003
2018-09-24,2018,9,24,Monday,38,2018-38,298.48,303.0,293.58,299.68,4843000,299.68,0.0019391058523245963,288.6428571428572,312.7968000000003
2018-09-25,2018,9,25,Tuesday,38,2018-38,300.0,304.6,296.5,300.99,4481700,300.99,0.004371321378170867,290.0892857142858,312.6146000000003
2018-09-26,2018,9,26,Wednesday,38,2018-38,301.91,313.89,301.11,309.58,7843200,309.58,0.028539142883794222,292.1342857142858,312.3524000000003
2018-09-27,2018,9,27,Thursday,38,2018-38,312.9,314.96,306.91,307.52,8509100,307.52,-0.006654169028826651,295.297142857143,312.0258000000003
2018-09-28,2018,9,28,Friday,38,2018-38,270.26,278.0,260.56,264.77,33649700,264.77,-0.13901535356161643,293.81642857142873,310.9166000000003
2018-10-01,2018,10,1,Monday,39,2018-39,305.77,311.44,301.05,310.7,21777600,310.7,0.1734714095221257,296.0492857142859,310.8590000000003
2018-10-02,2018,10,2,Tuesday,39,2018-39,313.95,316.84,299.15,301.02,11743500,301.02,-0.03115552884790107,296.79785714285737,310.8154000000003
2018-10-03,2018,10,3,Wednesday,39,2018-39,303.33,304.6,291.57,294.8,7995000,294.8,-0.02066308367455494,297.1792857142859,310.76280000000025
2018-10-04,2018,10,4,Thursday,39,2018-39,293.95,294.0,277.67,281.83,9814200,281.83,-0.04399593540625135,296.22428571428594,310.2246000000003
2018-10-05,2018,10,5,Friday,39,2018-39,274.65,274.88,260.0,261.95,17944500,261.95,-0.07053888980027623,293.87500000000017,309.3306000000003
2018-10-08,2018,10,8,Monday,40,2018-40,264.52,267.76,249.0,250.56,13472700,250.56,-0.04348163434875296,291.4178571428574,308.3982000000003
2018-10-09,2018,10,9,Tuesday,40,2018-40,255.25,266.77,253.3,262.8,12060600,262.8,0.048850536213437934,288.8307142857145,307.8508000000003
2018-10-10,2018,10,10,Wednesday,40,2018-40,264.61,265.51,247.77,256.88,12815300,256.88,-0.022526572241776344,285.87000000000023,307.0256000000003
2018-10-11,2018,10,11,Thursday,40,2018-40,257.53,262.25,249.03,252.23,8167700,252.23,-0.018101872730011626,282.522142857143,306.05340000000024
2018-10-12,2018,10,12,Friday,40,2018-40,261.0,261.99,252.01,258.78,7201400,258.78,0.025968374748073897,279.6007142857145,304.23820000000023
2018-10-15,2018,10,15,Monday,41,2018-41,259.06,263.28,254.54,259.59,6200000,259.59,0.003130062456196958,276.64357142857165,302.46660000000026
2018-10-16,2018,10,16,Tuesday,41,2018-41,265.7,277.38,262.24,276.59,9526400,276.59,0.06548788566517905,274.28714285714307,301.15860000000026
2018-10-17,2018,10,17,Wednesday,41,2018-41,282.4,282.7,265.8,271.78,8655500,271.78,-0.017390352587870583,271.73428571428593,299.00280000000026
2018-10-18,2018,10,18,Thursday,41,2018-41,269.29,271.0,263.0,263.91,5421200,263.91,-0.028957226994391294,271.67285714285737,296.87420000000026
2018-10-19,2018,10,19,Friday,41,2018-41,267.39,269.66,253.5,260.0,9375500,260.0,-0.014815670523484425,268.0514285714288,295.02520000000027
2018-10-22,2018,10,22,Monday,42,2018-42,260.68,261.86,252.59,260.95,5600300,260.95,0.0036538931039662437,265.1892857142859,293.13440000000026
2018-10-23,2018,10,23,Tuesday,42,2018-42,263.87,297.93,262.1,294.14,19027800,294.14,0.12718912009505523,265.142142857143,291.8890000000003
2018-10-24,2018,10,24,Wednesday,42,2018-42,301.05,304.44,285.73,288.5,20058300,288.5,-0.01917459158074286,265.6185714285716,290.7062000000003
2018-10-25,2018,10,25,Thursday,42,2018-42,317.22,321.0,301.01,314.86,20840700,314.86,0.09136910000541598,269.39785714285733,290.2296000000003
2018-10-26,2018,10,26,Friday,42,2018-42,308.25,339.9,306.65,330.9,27425500,330.9,0.05094330588566898,275.1364285714288,290.1386000000003
2018-10-29,2018,10,29,Monday,43,2018-43,337.47,347.16,326.5,334.85,14486000,334.85,0.011937178240827961,280.2828571428573,290.72560000000027
2018-10-30,2018,10,30,Tuesday,43,2018-43,328.39,337.9,322.26,329.9,9126700,329.9,-0.01478277472541245,285.4985714285716,291.15480000000025
2018-10-31,2018,10,31,Wednesday,43,2018-43,332.54,342.0,329.1,337.32,7624300,337.32,0.022491705259208405,291.5764285714287,291.46320000000026
2018-11-01,2018,11,1,Thursday,43,2018-43,338.26,347.84,334.73,344.28,8000100,344.28,0.020633200829942133,297.6835714285716,291.9160000000003
2018-11-02,2018,11,2,Friday,43,2018-43,343.74,349.2,340.91,346.41,7808000,346.41,0.006186838882202839,303.88500000000016,292.44220000000024
2018-11-05,2018,11,5,Monday,44,2018-44,340.5,343.96,330.14,341.4,7831000,341.4,-0.014462659024454094,308.51428571428585,292.81380000000024
2018-11-06,2018,11,6,Tuesday,44,2018-44,339.07,348.8,336.09,341.06,6762900,341.06,-0.000995888529493394,313.46285714285733,293.24960000000027
2018-11-07,2018,11,7,Wednesday,44,2018-44,343.34,351.18,340.8,348.16,7374500,348.16,0.02081746951955532,319.48071428571444,293.9756000000002
2018-11-08,2018,11,8,Thursday,44,2018-44,348.5,357.58,348.44,351.4,7090700,351.4,0.009306038029340824,326.00928571428585,294.9034000000002
2018-11-09,2018,11,9,Friday,44,2018-44,349.0,354.0,345.23,350.51,5098800,350.51,-0.002532681122133229,332.40642857142876,295.8506000000002
2018-11-12,2018,11,12,Monday,45,2018-45,348.37,349.78,330.34,331.28,6941500,331.28,-0.054862943854832036,335.05928571428586,296.44300000000027
2018-11-13,2018,11,13,Tuesday,45,2018-45,333.16,344.7,332.2,338.73,5448600,338.73,0.02248856627168294,338.64714285714297,297.43860000000024
2018-11-14,2018,11,14,Wednesday,45,2018-45,342.7,347.11,337.15,344.0,5040300,344.0,0.015558081193710827,340.72857142857157,298.70380000000023
2018-11-15,2018,11,15,Thursday,45,2018-45,342.33,348.58,339.04,348.44,4625700,348.44,0.012906983841297182,341.9814285714287,300.05360000000024
2018-11-16,2018,11,16,Friday,45,2018-45,345.19,355.7,345.12,354.31,7206200,354.31,0.01684650176804703,343.3714285714287,301.8750000000002
2018-11-19,2018,11,19,Monday,46,2018-46,356.34,366.75,352.88,353.47,9708900,353.47,-0.0023707949075066903,345.0550000000002,303.2344000000002
2018-11-20,2018,11,20,Tuesday,46,2018-46,341.75,349.8,333.55,347.49,8004700,347.49,-0.01691801557607786,345.78142857142876,304.5954000000002
2018-11-21,2018,11,21,Wednesday,46,2018-46,352.0,353.1,337.4,338.19,4686800,338.19,-0.026763325719673547,345.3464285714287,305.5484000000002
2018-11-23,2018,11,23,Friday,46,2018-46,334.35,337.5,325.55,325.83,4202600,325.83,-0.03654754954289963,343.87642857142873,306.2758000000002
2018-11-26,2018,11,26,Monday,47,2018-47,325.0,346.22,325.0,346.0,7992100,346.0,0.061903490344529466,344.2050000000002,307.2918000000002
2018-11-27,2018,11,27,Tuesday,47,2018-47,340.05,346.96,335.5,343.92,6358300,343.92,-0.006011521885160742,344.4092857142859,308.2734000000002
2018-11-28,2018,11,28,Wednesday,47,2018-47,345.99,348.28,342.21,347.87,4127600,347.87,0.01148517543391847,344.3885714285716,309.5316000000002
2018-11-29,2018,11,29,Thursday,47,2018-47,347.0,347.5,339.55,341.17,3080700,341.17,-0.019260016050525075,343.6578571428573,310.3746000000002
2018-11-30,2018,11,30,Friday,47,2018-47,341.83,351.6,338.26,350.48,5629100,350.48,0.027288440344027443,343.65571428571445,311.4176000000002
2018-12-03,2018,12,3,Monday,48,2018-48,360.0,366.0,352.0,358.49,8306500,358.49,0.022854311221644386,345.5992857142859,312.6054000000002
2018-12-04,2018,12,4,Tuesday,48,2018-48,356.05,368.68,352.0,359.7,8461900,359.7,0.0033753298714565005,347.097142857143,313.8058000000002
2018-12-06,2018,12,6,Thursday,48,2018-48,356.01,367.38,350.76,363.06,7842500,363.06,0.009341076556952155,348.45857142857164,315.0472000000002
2018-12-07,2018,12,7,Friday,48,2018-48,369.0,379.49,357.65,357.97,11511200,357.97,-0.0140197112656818,349.13928571428596,316.01500000000016
2018-12-10,2018,12,10,Monday,49,2018-49,360.0,365.98,353.12,365.15,6613500,365.15,0.020057526192968522,349.91357142857163,317.16760000000016
2018-12-11,2018,12,11,Tuesday,49,2018-49,369.91,372.17,360.23,366.76,6308800,366.76,0.0044091904588585695,350.8628571428573,319.2074000000002
2018-12-12,2018,12,12,Wednesday,49,2018-49,369.42,371.91,365.16,366.6,5027000,366.6,-0.0004362625636629147,352.2278571428574,320.3254000000002
2018-12-13,2018,12,13,Thursday,49,2018-49,370.15,377.44,366.75,376.79,7365900,376.79,0.02779596909916293,354.98500000000024,321.8408000000002
2018-12-14,2018,12,14,Friday,49,2018-49,375.0,377.87,364.33,365.71,6337600,365.71,-0.029406345281373758,357.8335714285717,323.2590000000002
2018-12-17,2018,12,17,Monday,50,2018-50,362.0,365.7,343.88,348.42,7674000,348.42,-0.04727783881033931,358.00642857142884,324.5908000000001
2018-12-18,2018,12,18,Tuesday,50,2018-50,350.54,351.55,333.69,337.03,7100000,337.03,-0.03269047187153018,357.51428571428596,326.0924000000001
2018-12-19,2018,12,19,Wednesday,50,2018-50,337.6,347.01,329.74,332.97,8274200,332.97,-0.012046398164254901,356.4500000000003,327.74060000000014
2018-12-20,2018,12,20,Thursday,50,2018-50,327.05,330.29,311.87,315.38,9071900,315.38,-0.05282757087246248,354.6078571428574,328.79220000000015
2018-12-21,2018,12,21,Friday,50,2018-50,317.4,323.47,312.44,319.77,8016800,319.77,0.013919665365249134,352.41428571428605,330.0500000000001
2018-12-24,2018,12,24,Monday,51,2018-51,313.5,314.5,295.2,295.39,5559900,295.39,-0.07624222160570548,347.90714285714324,330.91320000000013
2018-12-26,2018,12,26,Wednesday,51,2018-51,300.0,326.97,294.09,326.09,8163100,326.09,0.10393032996051388,345.50642857142896,332.25940000000014
2018-12-27,2018,12,27,Thursday,51,2018-51,319.84,322.17,301.5,316.13,8575100,316.13,-0.030543689064161605,342.1542857142861,333.39020000000016
2018-12-28,2018,12,28,Friday,51,2018-51,323.1,336.24,318.41,333.87,9939000,333.87,0.05611612298855051,340.4328571428575,334.53580000000017
2018-12-31,2018,12,31,Monday,52,2018-52,337.79,339.21,325.26,332.8,6302300,332.8,-0.0032048621914742004,338.1221428571433,335.75620000000015
2019-01-02,2019,1,2,Wednesday,00,2019-00,306.1,315.13,298.8,310.12,11658600,310.12,-0.06814901895336078,334.07642857142895,336.68040000000013
2019-01-03,2019,1,3,Thursday,00,2019-00,307.0,309.4,297.38,300.36,6965200,300.36,-0.031471720364038114,329.3450000000003,337.48760000000016
2019-01-04,2019,1,4,Friday,00,2019-00,306.0,318.0,302.73,317.69,7394100,317.69,0.05769748946271758,325.1235714285717,338.62240000000014
2019-01-07,2019,1,7,Monday,01,2019-01,321.72,336.74,317.75,334.96,7551200,334.96,0.05436113469405468,322.92714285714317,339.4388000000001
2019-01-08,2019,1,8,Tuesday,01,2019-01,341.96,344.01,327.02,335.35,7008500,335.35,0.0011643618891417074,321.9935714285717,340.3758000000001
2019-01-09,2019,1,9,Wednesday,01,2019-01,335.5,343.5,331.47,338.53,5432900,338.53,0.009482608074859122,322.1007142857146,340.84920000000005
2019-01-10,2019,1,10,Thursday,01,2019-01,334.4,345.39,331.79,344.97,6056400,344.97,0.019023432087638348,322.95785714285745,341.1306000000001
2019-01-11,2019,1,11,Friday,01,2019-01,342.09,348.41,338.77,347.26,5039100,347.26,0.006638283145834478,325.2350000000003,341.37880000000007
2019-01-14,2019,1,14,Monday,02,2019-02,342.38,342.5,334.0,334.4,5247300,334.4,-0.03703281549125159,326.28000000000026,341.46880000000004
2019-01-15,2019,1,15,Tuesday,02,2019-02,335.0,348.8,334.5,344.43,6056600,344.43,0.029994016035783,329.7828571428574,341.61100000000005
2019-01-16,2019,1,16,Wednesday,02,2019-02,344.78,352.0,343.5,346.05,4691700,346.05,0.004703408970287981,331.2085714285717,341.6464000000001
2019-01-17,2019,1,17,Thursday,02,2019-02,346.21,351.5,344.15,347.31,3676700,347.31,0.0036411206764117576,333.4357142857146,341.6644000000001
2019-01-18,2019,1,18,Friday,02,2019-02,323.0,327.13,299.73,302.26,24150800,302.26,-0.12971117477079963,331.1778571428575,340.88160000000005
2019-01-22,2019,1,22,Tuesday,03,2019-03,304.82,308.0,295.5,298.92,12066700,298.92,-0.011050076854296709,328.75785714285746,340.0388
2019-01-23,2019,1,23,Wednesday,03,2019-03,292.5,294.5,281.69,287.59,12530000,287.59,-0.0379031733603975,327.14857142857176,338.82739999999995
2019-01-24,2019,1,24,Thursday,03,2019-03,283.03,293.68,279.28,291.51,8012200,291.51,0.013630562528776924,326.51642857142895,337.6295999999999
2019-01-25,2019,1,25,Friday,03,2019-03,294.39,298.52,289.55,297.04,7249600,297.04,0.01897018487887614,325.041428571429,336.56019999999995
2019-01-28,2019,1,28,Monday,04,2019-04,292.91,297.46,287.75,296.38,6423300,296.38,-0.002221935238092887,322.2857142857147,335.86220000000003
2019-01-29,2019,1,29,Tuesday,04,2019-04,295.27,298.56,291.8,297.46,4621700,297.46,0.0036439252124740307,319.5792857142861,335.0368
2019-01-30,2019,1,30,Wednesday,04,2019-04,300.45,309.0,298.49,308.77,11250300,308.77,0.03802191179818459,317.45357142857176,334.3322
2019-01-31,2019,1,31,Thursday,04,2019-04,301.0,311.56,294.0,307.02,12569200,307.02,-0.005667649260830521,314.7428571428574,333.50380000000007
2019-02-01,2019,2,1,Friday,04,2019-04,305.42,316.1,303.5,312.21,7283400,312.21,0.01690444474993158,312.239285714286,332.6618
2019-02-04,2019,2,4,Monday,05,2019-05,312.98,315.3,301.88,312.89,7352100,312.89,0.002178095550978698,310.70285714285745,331.8502
2019-02-05,2019,2,5,Tuesday,05,2019-05,312.49,322.44,312.25,321.35,6742800,321.35,0.027038227680687532,309.05428571428604,331.3273999999999
2019-02-06,2019,2,6,Wednesday,05,2019-05,319.59,324.24,315.62,317.22,5038500,317.22,-0.01285204544692653,306.99500000000035,330.90799999999996
2019-02-07,2019,2,7,Thursday,05,2019-05,313.3,314.7,303.0,307.51,6520600,307.51,-0.030609644466656705,304.1521428571432,330.5415999999999
2019-02-08,2019,2,8,Friday,05,2019-05,306.83,307.45,298.5,305.8,5844200,305.8,-0.005560866047773838,304.4050000000003,329.7375999999999
2019-02-11,2019,2,11,Monday,06,2019-06,311.6,318.6,310.5,312.84,7129700,312.84,0.02302161159564231,305.39928571428607,329.11599999999993
2019-02-12,2019,2,12,Tuesday,06,2019-06,316.2,318.19,309.62,311.81,5517600,311.81,-0.003292413985916287,307.1292857142861,328.3948
2019-02-13,2019,2,13,Wednesday,06,2019-06,312.35,312.75,305.57,308.17,5141600,308.17,-0.011673724894518123,308.3192857142861,327.73479999999995
2019-02-14,2019,2,14,Thursday,06,2019-06,303.38,306.77,301.0,303.77,5200800,303.77,-0.014277912263823467,308.80000000000035,326.8006
2019-02-15,2019,2,15,Friday,06,2019-06,304.5,308.0,303.9,307.88,3904900,307.88,0.013530026065068812,309.62142857142896,325.7884
2019-02-19,2019,2,19,Tuesday,07,2019-07,306.56,311.54,305.47,305.64,4168400,305.64,-0.007275530072917813,310.2057142857147,324.7072
2019-02-20,2019,2,20,Wednesday,07,2019-07,304.41,306.3,299.0,302.56,7142100,302.56,-0.010077270456182008,309.76214285714326,323.4972
2019-02-21,2019,2,21,Thursday,07,2019-07,301.81,303.24,290.5,291.23,8909200,291.23,-0.03744707384878754,308.634285714286,322.1624000000001
2019-02-22,2019,2,22,Friday,07,2019-07,294.49,296.5,292.1,294.71,5740600,294.71,0.01194925089266774,307.384285714286,320.7536000000001
2019-02-25,2019,2,25,Monday,08,2019-08,297.91,302.9,297.0,298.77,6626500,298.77,0.013776246738524955,306.37571428571465,319.3938000000001
2019-02-26,2019,2,26,Tuesday,08,2019-08,292.22,302.01,288.77,297.86,8582500,297.86,-0.0030458335695414673,304.69785714285746,318.0190000000001
2019-02-27,2019,2,27,Wednesday,08,2019-08,301.78,316.3,300.55,314.74,11183900,314.74,0.056670938403791116,304.5207142857145,316.7780000000001
2019-02-28,2019,2,28,Thursday,08,2019-08,318.92,320.0,310.81,319.88,10520700,319.88,0.01633098687144874,305.40428571428595,315.8614000000001
2019-03-01,2019,3,1,Friday,08,2019-08,306.94,307.13,291.9,294.79,22911400,294.79,-0.07843565072809822,304.61785714285736,314.7888000000001
2019-03-04,2019,3,4,Monday,09,2019-09,298.12,299.0,282.78,285.36,17096800,285.36,-0.03198895118564504,302.6550000000002,313.7554000000001
2019-03-05,2019,3,5,Tuesday,09,2019-09,282.0,284.0,270.1,276.54,18764700,276.54,-0.030908246633719272,300.13571428571447,312.6268000000002
2019-03-06,2019,3,6,Wednesday,09,2019-09,276.48,281.51,274.39,276.24,10335500,276.24,-0.001084900199886052,297.85500000000013,311.84400000000016
2019-03-07,2019,3,7,Thursday,09,2019-09,278.84,284.7,274.25,276.59,9442500,276.59,0.0012670363303250998,295.91357142857163,310.98040000000015
2019-03-08,2019,3,8,Friday,09,2019-09,276.91,285.59,275.89,284.14,8819600,284.14,0.027296787340506556,294.2178571428573,310.7554000000002
2019-03-11,2019,3,11,Monday,10,2019-10,283.52,291.28,280.5,290.92,7392300,290.92,0.023861471210542717,293.16642857142875,310.05200000000013
2019-03-12,2019,3,12,Tuesday,10,2019-10,286.49,288.07,281.06,283.36,7504100,283.36,-0.025986620814074102,291.7950000000002,309.3966000000002
2019-03-13,2019,3,13,Wednesday,10,2019-10,283.9,291.99,282.7,288.96,6844700,288.96,0.019762868411246304,291.6328571428573,308.4984000000002
2019-03-14,2019,3,14,Thursday,10,2019-10,292.45,295.39,288.29,289.96,7103400,289.96,0.003460686702558391,291.2935714285715,307.64160000000015
2019-03-15,2019,3,15,Friday,10,2019-10,283.51,283.72,274.4,275.43,14785500,275.43,-0.05011035731647806,289.6264285714287,306.94780000000014
2019-03-18,2019,3,18,Monday,11,2019-11,276.0,278.05,267.3,269.49,10281000,269.49,-0.021566287620674807,287.60000000000014,306.3304000000001
2019-03-19,2019,3,19,Tuesday,11,2019-11,267.5,273.3,263.46,267.47,11800600,267.47,-0.00749559941693978,284.2235714285716,305.3260000000001
2019-03-20,2019,3,20,Wednesday,11,2019-11,269.69,274.97,266.3,273.6,6908200,273.6,0.022918476295793244,280.9178571428573,304.0988000000001
2019-03-21,2019,3,21,Thursday,11,2019-11,272.6,276.45,268.45,274.02,5947100,274.02,0.0015350252221755234,279.4342857142859,302.87220000000013
2019-03-22,2019,3,22,Friday,11,2019-11,272.58,272.8,264.0,264.53,8745600,264.53,-0.03463247432617589,277.9464285714287,301.3922000000001
2019-03-25,2019,3,25,Monday,12,2019-12,259.71,263.18,254.46,260.42,10215000,260.42,-0.01553693482980567,276.79500000000013,299.70120000000014
2019-03-26,2019,3,26,Tuesday,12,2019-12,264.44,270.26,264.43,267.77,7350900,267.77,0.028223543533366202,276.1900000000001,298.1114000000001
2019-03-27,2019,3,27,Wednesday,12,2019-12,268.75,275.37,268.18,274.83,8779200,274.83,0.026365903007275593,276.0642857142858,296.92000000000013
2019-03-28,2019,3,28,Thursday,12,2019-12,277.16,280.33,275.1,278.62,6774100,278.62,0.013790374886640366,275.67000000000013,295.60380000000015
