,index,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Profit/Loss,Account Balance
83,1090,2018-05-02,2018,5,2,Wednesday,17,2018-17,298.57,306.85,297.78,301.15,8970400,301.15,0.004101028319826838,291.7828571428574,308.0988000000003,0.49814515622979066,121.96649830596478
84,1091,2018-05-03,2018,5,3,Thursday,17,2018-17,278.79,288.04,275.23,284.45,17352100,284.45,-0.055454032966686606,290.64785714285733,307.1218000000004,-6.763534217890297,115.20296408807448
85,1092,2018-05-04,2018,5,4,Friday,17,2018-17,283.0,296.86,279.52,294.09,8569400,294.09,0.0338899058434321,290.8535714285717,306.0802000000004,3.9042176058291336,119.10718169390361
86,1093,2018-05-07,2018,5,7,Monday,18,2018-18,297.5,305.96,295.17,302.77,8678200,302.77,0.029514749851635488,291.9307142857145,305.09460000000036,0.0,119.10718169390361
87,1094,2018-05-08,2018,5,8,Tuesday,18,2018-18,300.8,307.75,299.0,301.97,5930000,301.97,-0.0026422294877205266,292.54642857142875,303.9856000000003,0.0,119.10718169390361
88,1095,2018-05-09,2018,5,9,Wednesday,18,2018-18,300.41,307.01,300.05,306.85,5727400,306.85,0.016160561854108968,293.0300000000002,303.1028000000004,0.0,119.10718169390361
89,1096,2018-05-10,2018,5,10,Thursday,18,2018-18,307.5,312.99,304.11,305.02,5651600,305.02,-0.0059638815494316155,294.0857142857145,302.3420000000004,0.0,119.10718169390361
90,1097,2018-05-11,2018,5,11,Friday,18,2018-18,307.7,308.88,299.08,301.06,4679600,301.06,-0.012982727682481876,295.34928571428594,301.7446000000004,0.0,119.10718169390361
91,1098,2018-05-14,2018,5,14,Monday,19,2018-19,303.32,304.94,291.62,291.97,7286800,291.97,-0.030193305027584993,295.95714285714314,300.8816000000004,0.0,119.10718169390361
92,1099,2018-05-15,2018,5,15,Tuesday,19,2018-19,285.01,286.96,280.5,284.18,9519200,284.18,-0.026680852527151692,296.2064285714288,299.8982000000003,0.0,119.10718169390361
93,1100,2018-05-16,2018,5,16,Wednesday,19,2018-19,283.83,288.81,281.56,286.48,5674000,286.48,0.008093526531865791,296.2778571428575,299.0638000000003,0.0,119.10718169390361
94,1101,2018-05-17,2018,5,17,Thursday,19,2018-19,285.9,289.19,283.97,284.54,4420600,284.54,-0.006771859700531846,295.59642857142893,298.1086000000003,0.0,119.10718169390361
95,1102,2018-05-18,2018,5,18,Friday,19,2018-19,284.65,284.65,274.0,276.82,7251900,276.82,-0.02713151398350477,294.37642857142885,297.0630000000004,0.0,119.10718169390361
96,1103,2018-05-21,2018,5,21,Monday,20,2018-20,281.33,291.49,281.3,284.49,9182600,284.49,0.02770747311328892,293.27428571428607,296.2094000000003,0.0,119.10718169390361
97,1104,2018-05-22,2018,5,22,Tuesday,20,2018-20,287.76,288.0,273.42,275.01,8945800,275.01,-0.03332272063751696,291.4071428571432,294.7994000000004,0.0,119.10718169390361
98,1105,2018-05-23,2018,5,23,Wednesday,20,2018-20,277.76,279.91,274.0,279.07,5985100,279.07,0.014763090121897138,291.0228571428575,293.5440000000003,0.0,119.10718169390361
99,1106,2018-05-24,2018,5,24,Thursday,20,2018-20,278.4,281.11,274.89,277.85,4176700,277.85,-0.004371667283061821,289.86285714285754,292.5684000000004,0.0,119.10718169390361
100,1107,2018-05-25,2018,5,25,Friday,20,2018-20,277.63,279.64,275.61,278.85,3875100,278.85,0.0035990641642362764,288.1542857142861,291.6334000000004,0.0,119.10718169390361
101,1108,2018-05-29,2018,5,29,Tuesday,21,2018-21,278.51,286.5,276.15,283.76,5666600,283.76,0.017608045740141298,286.8535714285718,290.8816000000004,2.097244703245575,121.20442639714919
102,1109,2018-05-30,2018,5,30,Wednesday,21,2018-21,283.29,295.01,281.6,291.72,7489700,291.72,0.028051843745187318,285.7728571428576,290.4448000000003,3.4000076305178863,124.60443402766708
103,1110,2018-05-31,2018,5,31,Thursday,21,2018-21,287.21,290.37,282.93,284.73,5919700,284.73,-0.023961299208574597,284.3235714285718,289.9284000000004,-2.985684126452025,121.61874990121505
104,1111,2018-06-01,2018,6,1,Friday,21,2018-21,285.86,291.95,283.84,291.82,5424400,291.82,0.02490076937562824,283.6635714285718,289.4342000000003,3.028400443042366,124.64715034425743
105,1112,2018-06-04,2018,6,4,Monday,22,2018-22,294.34,299.0,293.55,296.74,4797800,296.74,0.016859649053089232,284.00428571428614,289.1870000000003,2.101507210271831,126.74865755452926
106,1113,2018-06-05,2018,6,5,Tuesday,22,2018-22,297.7,297.8,286.74,291.13,5995200,291.13,-0.01890539036255801,284.5007142857147,288.97880000000026,-2.396232848998563,124.3524247055307
107,1114,2018-06-06,2018,6,6,Wednesday,22,2018-22,300.5,322.17,297.48,319.5,18767300,319.5,0.09744785711320668,286.8592857142861,289.28520000000026,12.117877314385348,136.47030201991603
108,1115,2018-06-07,2018,6,7,Thursday,22,2018-22,316.15,330.0,313.58,316.09,14345300,316.09,-0.010672937909575464,289.11285714285754,290.02340000000027,-1.4565390599595749,135.01376295995647
109,1116,2018-06-08,2018,6,8,Friday,22,2018-22,319.0,324.48,317.15,317.66,8205200,317.66,0.004966963024481297,292.03000000000037,291.2210000000003,0.6706083684181863,135.68437132837465
110,1117,2018-06-11,2018,6,11,Monday,23,2018-23,322.51,334.66,322.5,332.1,13183500,332.1,0.04545741445235851,295.4307142857146,292.54040000000026,6.167860702181637,141.85223203055628
111,1118,2018-06-12,2018,6,12,Tuesday,23,2018-23,344.7,354.97,338.0,342.77,22347400,342.77,0.03212882479390977,300.27071428571463,294.3462000000003,4.557545509534778,146.40977754009106
112,1119,2018-06-13,2018,6,13,Wednesday,23,2018-23,346.71,347.2,339.8,344.78,9469800,344.78,0.005864019109166564,304.96428571428606,295.89120000000025,0.8585497332639195,147.26832727335497
113,1120,2018-06-14,2018,6,14,Thursday,23,2018-23,347.63,358.75,346.6,357.72,10981000,357.72,0.0375311865166792,310.6692857142861,297.3068000000003,5.52715505889564,152.7954823322506
114,1121,2018-06-15,2018,6,15,Friday,23,2018-23,353.84,364.67,351.25,358.17,10848300,358.17,0.0012580012453751175,316.3350000000003,298.35580000000033,0.19221690706166303,152.98769923931226
115,1122,2018-06-18,2018,6,18,Monday,24,2018-24,355.4,373.73,354.5,370.83,12073200,370.83,0.035346267610103954,322.554285714286,299.7864000000003,5.407544158366829,158.39524339767908
116,1123,2018-06-19,2018,6,19,Tuesday,24,2018-24,365.16,370.0,346.25,352.55,12761900,352.55,-0.04929482361517323,326.899285714286,301.04420000000033,-7.808065584771023,150.58717781290807
117,1124,2018-06-20,2018,6,20,Wednesday,24,2018-24,358.04,364.38,352.0,362.22,8383700,362.22,0.027428772550158083,332.434285714286,302.19460000000026,4.130421449200467,154.71759926210854
118,1125,2018-06-21,2018,6,21,Thursday,24,2018-24,362.0,366.21,346.27,347.51,7967100,347.51,-0.040610654865840035,336.4121428571431,303.12620000000027,-6.283183025304837,148.4344162368037
119,1126,2018-06-22,2018,6,22,Friday,24,2018-24,351.54,352.25,332.0,333.63,10266100,333.63,-0.039941309581769335,339.04714285714317,303.9172000000002,-5.928664971503386,142.50575126530032
120,1127,2018-06-25,2018,6,25,Monday,25,2018-25,330.12,338.47,327.5,333.01,6931300,333.01,-0.0018583314093865155,342.03857142857174,304.57060000000024,-0.26482291359452975,142.24092835170578
121,1128,2018-06-26,2018,6,26,Tuesday,25,2018-25,336.05,343.55,325.8,342.0,7452500,342.0,0.0269961561837202,343.64571428571463,305.58640000000025,3.839958317500004,146.08088666920577
122,1129,2018-06-27,2018,6,27,Wednesday,25,2018-25,345.0,350.79,339.5,344.5,8333700,344.5,0.007309941520467822,345.6750000000003,306.72260000000017,1.0678427388099816,147.14872940801575
123,1130,2018-06-28,2018,6,28,Thursday,25,2018-25,348.66,357.02,346.11,349.93,8398000,349.93,0.015761952614749664,347.98000000000036,307.8542000000002,2.3193513002497648,149.46808070826552
124,1131,2018-06-29,2018,6,29,Friday,25,2018-25,353.33,353.86,342.41,342.95,6492400,342.95,-0.01994679111492204,348.7550000000003,308.71160000000026,-2.981408584236081,146.48667212402944
125,1132,2018-07-02,2018,7,2,Monday,26,2018-26,360.07,364.78,329.85,335.07,18759800,335.07,-0.02297712378577066,348.2050000000003,309.6082000000003,-3.365842398359425,143.12082972567
126,1133,2018-07-03,2018,7,3,Tuesday,26,2018-26,331.75,332.49,309.69,310.86,12282600,310.86,-0.07225362295477034,345.7821428571432,310.15800000000024,-10.340998467972447,132.77983125769757
127,1134,2018-07-05,2018,7,5,Thursday,26,2018-26,313.76,314.39,296.22,309.16,17476400,309.16,-0.005468641091038284,342.3135714285717,310.67200000000025,-0.7261252412769745,132.0537060164206
128,1135,2018-07-06,2018,7,6,Friday,26,2018-26,304.95,312.07,302.0,308.9,8865500,308.9,-0.0008410200625730281,338.794285714286,311.23620000000017,-0.1110598160969303,131.94264620032365
129,1136,2018-07-09,2018,7,9,Monday,27,2018-27,311.99,318.52,308.0,318.51,7596800,318.51,0.031110443700303362,335.05714285714316,311.89680000000027,4.104794266284214,136.04744046660787
130,1137,2018-07-10,2018,7,10,Tuesday,27,2018-27,324.56,327.68,319.2,322.47,9471500,322.47,0.01243286343808192,332.9085714285717,312.46460000000025,1.6914592484219158,137.7388997150298
131,1138,2018-07-11,2018,7,11,Wednesday,27,2018-27,315.8,321.94,315.07,318.96,4884100,318.96,-0.010884763706198841,329.8185714285717,312.9658000000003,-1.4992553765499181,136.23964433847988
132,1139,2018-07-12,2018,7,12,Thursday,27,2018-27,321.43,323.23,312.77,316.71,5721200,316.71,-0.007054176261215739,327.6185714285717,313.3016000000003,-0.96105846492898,135.2785858735509
133,1140,2018-07-13,2018,7,13,Friday,27,2018-27,315.58,319.58,309.25,318.87,5869800,318.87,0.006820131099071203,326.56428571428603,313.6560000000003,0.9226176905545788,136.20120356410547
134,1141,2018-07-16,2018,7,16,Monday,28,2018-28,311.71,315.16,306.25,310.1,7818700,310.1,-0.0275033372470459,324.92785714285736,314.1690000000002,-3.745987635077143,132.45521592902833
135,1142,2018-07-17,2018,7,17,Tuesday,28,2018-28,308.81,324.74,308.5,322.69,6996200,322.69,0.040599793905479416,323.5485714285716,314.7410000000002,5.377654468424324,137.83287039745264
136,1143,2018-07-18,2018,7,18,Wednesday,28,2018-28,325.0,325.5,316.25,323.85,5624200,323.85,0.00359479269061036,322.0735714285716,315.16260000000017,0.4954805950306078,138.32835099248325
137,1144,2018-07-19,2018,7,19,Thursday,28,2018-28,316.33,323.54,314.01,320.23,5915300,320.23,-0.011177999224833757,319.95214285714314,315.52780000000024,-1.5462342001665097,136.78211679231674
138,1145,2018-07-20,2018,7,20,Friday,28,2018-28,321.23,323.24,311.71,313.58,5162200,313.58,-0.020766399731180774,317.854285714286,315.6624000000002,-2.8404721133863036,133.94164467893043
139,1146,2018-07-23,2018,7,23,Monday,29,2018-29,301.84,305.5,292.86,303.2,10992900,303.2,-0.03310152053610815,315.57785714285734,315.62600000000026,0.0,133.94164467893043
140,1147,2018-07-24,2018,7,24,Tuesday,29,2018-29,304.42,307.72,292.55,297.43,9590800,297.43,-0.0190304066587903,314.6185714285717,315.5534000000003,0.0,133.94164467893043
141,1148,2018-07-25,2018,7,25,Wednesday,29,2018-29,296.74,309.62,294.5,308.74,7075400,308.74,0.03802574668696046,314.58857142857175,315.8888000000003,0.0,133.94164467893043
142,1149,2018-07-26,2018,7,26,Thursday,29,2018-29,304.85,310.7,303.64,306.65,4630500,306.65,-0.0067694383753268425,314.42785714285753,316.33820000000026,0.0,133.94164467893043
143,1150,2018-07-27,2018,7,27,Friday,29,2018-29,307.25,307.69,295.34,297.18,5703300,297.18,-0.030882117753766924,312.904285714286,316.55220000000025,0.0,133.94164467893043
144,1151,2018-07-30,2018,7,30,Monday,30,2018-30,295.9,296.1,286.13,290.17,6814100,290.17,-0.02358832835592217,310.5971428571432,316.66480000000024,-3.1594594952188664,130.78218518371156
145,1152,2018-07-31,2018,7,31,Tuesday,30,2018-30,292.25,298.32,289.07,298.14,5076900,298.14,0.02746666041247581,309.1100000000003,317.09120000000024,3.592149868442531,134.3743350521541
146,1153,2018-08-01,2018,8,1,Wednesday,30,2018-30,297.99,303.0,293.0,300.84,10129400,300.84,0.009056086257448248,307.97642857142887,317.41820000000024,1.2169055690195592,135.59124062117365
147,1154,2018-08-02,2018,8,2,Thursday,30,2018-30,328.44,349.99,323.16,349.54,23215000,349.54,0.16188011168679006,310.1671428571432,318.90880000000027,21.949525175506018,157.54076579667966
148,1155,2018-08-03,2018,8,3,Friday,30,2018-30,347.81,355.0,342.53,348.17,13656500,348.17,-0.003919422909241632,312.8864285714289,320.29080000000033,-0.6174688866029768,156.9232969100767
149,1156,2018-08-06,2018,8,6,Monday,31,2018-31,345.46,354.98,341.82,341.99,8564300,341.99,-0.017750015667682084,314.2650000000003,321.5736000000003,-2.7853909787781888,154.1379059312985
